0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.057438520323204546,-1.313930820524456,0.5340548991348271,-0.7688806631099349,-0.3728512089327596,-0.03594147364350745,0.29686998702964,0.01938061145447576,1.1362636756497233,0.7786071233702475,0.02536814909285264,0.31517478447712033,-0.23379311674027736,0.113658020648895,0.05132054288169928,-0.06107935051360918,-0.006963715617113741,0.09431068034269995,0.00684135566383175,-0.0207705495808005,-0.0014511641549390518,-0.19860277304058083,-0.25415073285505635,-0.39669005826683745,0.010718691944801783,0.6778685163290703,-0.08454035036228108,0.10997953406522233,0.06580505169614638,0.051128302667474125,-0.07806866936942429,0.06140634331284196
0.8371506705926457,2.3271920803169417,-0.845009516234875,-0.837717170724679,-0.6308008024114206,0.7426383442643155,0.5642867798579886,0.33307873723687065,0.5229154664626489,0.5794468259442918,0.5713564723471418,0.17279184754697816,0.0651486348640175,0.26677877766931973,0.16499148156711171,0.8304242346759854,0.5175345674876959,0.21287239052712725,-0.01310174881233408,-0.3627021303413676,-0.08885728010525085,0.06928432590824504,-0.21502705777267433,0.3110602532888043,0.09314899430163384,0.008093510263727656,-0.06911082960891902,0.011082710755260934,0.006442613332571559,-0.06454968604179455,-0.007257575575344251,0.037435151511107996
-0.983326939706745,-0.5953665177770264,-1.1898085156565186,0.825768663515975,-0.6310066315521753,-0.07564866641492261,-0.15577050412019056,0.9587515015053997,0.3389546854525376,0.209453119244429,-0.2697633070494985,0.1959455464023576,-0.22236957423624606,-0.288771982940759,0.08487538734788112,-0.04597634401318598,0.05494656491786377,0.010482253993220928,-0.020895509099827646,0.038260771309884554,0.017819480281654906,-0.0576067018501125,-0.06570670697815836,-0.10250562315629888,0.07477326299701163,-0.12950438456316746,0.04102408298508368,-0.10380325540263739,-0.07202018047155397,-0.05415082908448267,0.17191004423729472,-0.29843047109061055
0.796226954627678,1.6965838780339908,-0.9154239174472565,-0.44936840616320106,-1.0054862813147443,-0.321141938662666,-0.6809987700608386,-0.4480730371353772,0.3546230919574342,0.2321853711915695,-0.03899735657942876,0.4222720439380411,-0.5510526655878013,-0.2175832546301678,-0.17334691887297515,0.1546994855634082,0.6526006597482117,0.27648790950268826,-0.1739103530340659,-0.07875238867572722,-0.08697183121925804,-0.10996928433168479,0.01940763095138435,-0.04862566631018351,0.044995738897858586,-0.018039843592354273,-0.030592938602438512,0.016184163790419964,-0.09393074466772437,-0.01662377440822593,0.03837644476324817,0.013098664649576005
-1.501430058997674,-0.6840918518773501,0.6803428709187572,0.12294337743732375,0.03313723790715328,0.08445251199737693,-0.27262003509841665,-0.09612080763728165,0.26913798735284855,-0.3166003230546673,0.08847738707194268,0.08656683712466744,0.12911985430090128,-0.1258385813807833,-0.017447873496380738,0.008378254912543992,0.01437432204953562,0.04566444581963885,-0.03498955490882633,0.03566449650646356,0.07068827950264796,0.07968578479742919,0.056535366350567426,0.07693627466288663,-0.0032760015646510613,0.027653358949974904,-0.020415558865263736,0.009054221863148313,-0.06128397096892949,-0.04157451526712054,0.04016942473790854,0.00823150032398029
-1.3969860188042185,-0.938464191975818,0.20571627006459883,-0.1607500415718662,0.20071617141215978,0.7927380892433796,0.07524302047325969,-0.2641154389242207,-0.1317778861975432,-0.5015743832956747,-0.18370248767853725,0.025833067167107485,-0.29558970223863257,0.733448589238124,-0.13982870447186085,0.012859257983974649,-0.06005782596462807,0.026582681973144083,0.028397605229459322,0.01752580693121371,-0.023732668133826965,0.006452643829336931,0.006555538153380422,0.016673308212372378,-0.0461461608100747,-0.008676508041047462,0.016473265509114928,-0.007969843679240564,0.006074747496035785,-0.00817262357331499,0.01150286489198182,-0.003971567598300473
-1.1951500386522709,2.246466915433052,0.9567166450445116,-0.1111723616254261,0.00599121747343466,-0.23247191530917752,-0.7176664229454157,-0.013900237864045189,-0.2908882115705632,-0.3112353519684105,0.06701294185717811,0.1649689490434826,0.0870697129290768,0.061191608431647344,0.28544393514234284,-0.6066285048777273,0.22329913739361446,-0.5421331845660118,0.7171452884919222,-0.5140896339378521,0.22851917462832064,-0.30874685541076907,0.13929663072715454,-0.09169393157172961,-0.3679894561580419,-0.06956316610007884,-0.02876061053370162,-0.023202334983384556,-0.09672477362514008,0.011883816606529762,0.050258294782428325,-0.026257738124104923
4.427745111854861,-1.9368182546406214,0.3633139045610412,-1.2241400028393594,-0.5967291832113644,-0.10893936474634776,-0.482488026949275,0.2677219377019153,-0.5387763319054312,-0.048069041316286754,0.12470818447894853,-0.2884956536670233,-0.23712995060766917,-0.12634755485501645,0.8183264818323619,0.11329340855120747,0.048467457401537135,-0.007326055086983865,-0.03830644430977147,0.016228541438441504,0.0158395029862577,0.25827147969051484,-0.02825613628272417,-0.1382422543523274,-0.008250096828737176,-0.0039045881372091248,-0.02075561812438726,0.016544361388389557,-0.11156612491820014,-0.06563199793552058,0.060195691631290585,0.029077521977107824
1.6328820996897855,-0.4690078954108145,-0.5604283073377836,2.1481059203425805,0.5767514728013926,0.10656299815685262,-0.26899184248375313,-0.30551022504512637,0.260485268176228,0.16450090622648575,-0.6224908382176888,0.5011655445186551,0.03925787170751953,-0.37981709576308964,-0.03039225796270928,0.0032070768625397403,-0.008104232234795375,0.21975452774555834,0.13212407405822002,0.027953271385989756,0.0550835506210759,0.11028744405972196,-0.023007009511300497,0.07612147471561481,0.026935218277915954,0.02007802662319766,-0.006298872149008784,0.01035012419654287,-0.011966564424391668,-0.021030591116375216,-0.01845569813217274,-0.0018914337378981396
0.9570211106812021,-0.0029945584514873237,-1.7217849656770414,-0.7965959278391986,-0.5296086540345077,-0.05043552854749067,1.0847620687008108,-0.7469380962832733,-0.14334947385141122,0.32426481422602876,0.4663793206790587,-0.772861442492139,0.4028329381598069,0.04276467894408047,-0.23659277073992482,-0.31154879302283356,0.0985770325676008,-0.10606397582937045,-0.06132192136217675,-0.023486100872111917,-0.0013432177994566507,-0.08385338801448448,0.10725513573768364,-0.08511757499337459,0.07327412701829625,0.017842437094666354,-0.022841901114523524,0.04821183132866463,-0.06254100094920452,-0.004148412542701693,-0.02344986980729872,0.04816226469722665
