0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.057438520285583744,-1.3139308166276584,0.5340548055114872,-0.7688807367790131,-0.37285119034781133,-0.03594396188493072,0.29686865899268544,0.019378972400378475,1.1362293028325434,0.7786309046096073,0.025327200736072725,0.3150889426420861,-0.23406692322134626,0.11366867418806566,0.05143994406035119,-0.0624382553024983,-0.007381505505809344
0.8371506706108334,2.327192079437843,-0.845009497577327,-0.8377171437487376,-0.6308007952701217,0.7426387385271677,0.5642876363909054,0.33307883930633175,0.5229253347711128,0.5794420574960204,0.5713565040279228,0.17281718143479505,0.06519258614552328,0.2667833368247907,0.16499653874788395,0.8307703235517239,0.5178334339481859
-0.9833269397629225,-0.5953665160815917,-1.18980857461598,0.8257685903254337,-0.6310067044747646,-0.07564933176690712,-0.15577153873633703,0.9587516701730456,0.33893326909700344,0.20946212297596722,-0.2697532901741977,0.19584674161274188,-0.222467175971624,-0.28879169054468334,0.08461019447673301,-0.046824596229422415,0.054790055712553215
0.7962269545999955,1.6965838798133097,-0.9154239625461564,-0.4493684464354088,-1.0054862880065474,-0.3211428256043909,-0.6809995672332013,-0.44807348802905667,0.3546064436400943,0.2321935520813779,-0.03900825842501196,0.42222609649127746,-0.5511531212715477,-0.21758481868014315,-0.1734062822231881,0.15417689405999627,0.6524596183061201
-1.5014300590174352,-0.6840918506025778,0.6803428357229605,0.12294334902013265,0.03313722969235961,0.08445185160560008,-0.27262042659086394,-0.09612114369649823,0.26912626908990345,-0.31659446566919563,0.08846840036614355,0.08653020720140898,0.12904282692297558,-0.12584000670091802,-0.017511064778366982,0.008004327667972913,0.014338600905317573
-1.3969860188043066,-0.938464192060402,0.20571627076742702,-0.16075004081280364,0.20071616807973647,0.7927381421871277,0.07524308384237491,-0.26411537681765945,-0.1317773167255779,-0.5015748842267963,-0.18370139101243582,0.025832505731545625,-0.2955858024381468,0.7334474104784362,-0.13984549403396374,0.012865638493925531,-0.06003457561667304
-1.1951500386917302,2.2464669171125258,0.9567166050303583,-0.11117241201180336,0.005991199226574506,-0.23247241984740266,-0.717667863230101,-0.013900405470780912,-0.2909062288131481,-0.31122991418424395,0.06701631035253125,0.16491769366139514,0.08700926190312401,0.06118537758373739,0.28529441631543556,-0.6069776527943689,0.22299389418359072
4.427745111807535,-1.936818251606198,0.3633138234964239,-1.2241400703172414,-0.5967291985777895,-0.10894093274259681,-0.4824891225077128,0.26772109059532445,-0.5388049803802695,-0.04805467557743787,0.12468706785246242,-0.28858300227014066,-0.23732017302178587,-0.12634919987218785,0.8181882765182729,0.11228633042196333,0.04828475231664427
1.6328820996918165,-0.4690078953335718,-0.5604283090210134,2.148105922534178,0.5767514775901015,0.10656292561123266,-0.2689917164396451,-0.3055103769425029,0.2604853319894397,0.1645012880681925,-0.6224940056360524,0.5011666841690755,0.039251127647426456,-0.3798133828818662,-0.030382585297052577,0.003231634052187173,-0.00804404388697152
0.9570211106705918,-0.002994557227147881,-1.7217849938598053,-0.7965959484152482,-0.5296086426348079,-0.05043625212687663,1.0847616698773632,-0.7469386410925761,-0.14335954141876003,0.3242712883438283,0.4663666124938647,-0.7728831287674381,0.4027568268514728,0.04277071726498155,-0.23656032694097706,-0.31186722100066955,0.0984484525180545
2.1589982023983074,-1.103712909137705,-1.4018780457238578,0.03639257750442112,0.4217057669542337,-0.23591931902117882,-0.32680337336255083,0.5367182278749008,0.13130190326159974,0.9087312035781625,0.0797788911566631,0.6856965577228247,0.7393856854962786,0.5067801918928251,-0.3514137313716562,-0.32187014284629034,0.13584027494555995
-1.1137958017198257,2.3036034972742834,0.04385726999870636,0.8691465263361862,-0.8679354771607236,-0.08182268068924803,-0.6925807965971399,0.11327228350893132,-0.14021098332332046,-0.22762819170349202,0.6019309757778084,0.44403395864763884,0.1890811187201854,0.14809570341819553,-0.1322220160327448,0.1457625484607859,0.8417220985146153
-1.2937463797618298,-1.2782120771107217,0.09064169744431591,-0.360279833036265,0.5109498123558884,-0.10902825607619153,0.003476385457210354,0.6822601929921772,0.5284858352192127,0.1648902335154954,0.010932138448074228,0.1930284613254922,-0.04361571894414845,0.0817906599022149,0.03366708875270432,-0.011304207430600946,0.03459646185924624
5.990496449228004,-0.019733956684994742,2.8379959430518378,2.9594554573981164,2.2543023344997954,0.6107872659178272,-0.4001783581089251,-0.17452143193115657,0.08924256369701716,0.10836499998449983,0.11800893109450904,-0.9279441003234057,-0.9584898628056319,-0.3455443034473488,-0.4036337528150005,0.026308737838635497,-0.11293416882712069
-0.7835851914765661,-1.1980852762698382,-1.5664253629200118,0.3964983962516152,-0.2292910356600601,-0.11561869228017488,-0.5991874642335037,0.22005814412416091,-0.09295041061396858,0.22058908025480795,0.43442270184770776,-0.4162166578075808,0.6604122633208463,0.1918615255776401,-0.137957547044707,-0.2920379608560253,0.12981486050906987
-1.228098127551828,1.2993743142066478,0.057799502750431955,1.3301877063504424,-1.1299132753598127,-0.6590990807844304,0.42646542786194713,-0.031501703176110216,-0.09028015314100178,-0.5788505419106594,0.3348144584612149,-0.24493903110975407,0.3610372120172905,0.05068900802091884,-0.0007521534453391026,-0.07497613143881751,0.15631370249430726
5.6766447153864705,-1.9200977986366243,0.5866875220902042,-1.739174910466481,-1.1747850103956359,0.6878208684732009,-0.06126798260470942,0.23784547535489986,-0.9851487160563192,-0.49115825915892813,-0.10233644566207827,-0.2559423918043121,-0.6254201017848846,0.6647708454527467,0.564805586557796,0.11407527704161492,-0.04349272126651534
-1.3396483657290565,-0.21840887027284064,0.4166949581032186,-0.13975147430368942,0.2623510677068252,-0.8570758835210178,0.4487096808489263,-0.3278268716110626,-0.15895790012358704,-0.5293387003598732,0.25100461767306786,-0.09083493299550309,-0.0885284832720648,-0.03655620755590313,-0.12919383733335082,0.034780621466352024,-0.006529889778522011
0.5498923078075295,0.011224207973974212,-0.778610998882838,0.20121473072506407,-1.4221996085752853,0.01440900906441958,-0.2977714471221224,-0.36463544578457296,0.7883402569872565,0.15941518620938347,-0.4403864273498588,-0.08102045900280497,-0.18869287454932382,-0.4003951591750609,0.07778114871183744,-0.07449364471845898,-0.017671017689601456
-1.0287316198043392,-0.4730699129330104,-1.3318946131491674,0.7754414398666027,-0.6482098796590159,0.997145552626055,0.25968853854473123,0.09554983947248019,-0.38049245211457794,-0.05228382056349822,-0.048552077659858375,0.018043949534801026,-0.053934846223967076,-0.7023441278861473,0.07843420455371192,0.049783772738317904,0.06101059221710677
-1.209254923493193,0.31457903362850714,0.42150459625326037,-0.32119559973169,0.3710385243200766,-0.8806932731302818,0.3981072448375659,-0.28388795547310697,-0.027842248469003034,-0.7910250676461764,0.057683233073138725,-0.26393503037233,-0.0071829813549673625,-0.03874959112510492,-0.14107016031060754,0.00228470465295961,-0.005138549704975917
-1.3475713879202669,0.12457221580891288,0.4339894841429295,-0.20326571885854972,0.2953382977707061,-0.8188964129140595,0.18117455825359863,-0.4203401393960727,-0.3053246063128652,-0.2870936428949385,0.5934336397613952,0.43233821679546386,-0.2809637428313689,0.061999418629417075,-0.16218044487184902,0.019215204576505582,-0.02708459104869106
-0.8040360970906109,-1.1191460854998205,-1.6904669213015808,0.36610158189868985,-0.2901963903019284,0.6736500945481357,-0.19548733504860874,0.04382201235404814,-0.43368792967841796,-0.0276961256640495,0.16621174698394547,-0.43091975473929767,0.27209646846549546,1.0422827809593598,-0.27581572611630695,-0.3217906385424411,0.06890048709700748
-1.0132753108414712,0.7233354329090737,0.047418438503131204,-0.9527325861343688,0.8272098715993969,-0.389870540028902,-0.6883810562279719,-0.1270663924896911,-0.19944566715780077,-0.3293740890710722,0.4041975833282926,0.39064218925363253,-0.1863305848442406,0.016928240997600607,-0.06821918906395434,-0.026641746823449525,-0.06508383366273127
4.508015062376748,-1.507865567329831,-0.27563624491818656,-0.5248596446810219,-1.1776896937584542,0.011350180162016103,-0.48410658709730736,0.3570713981637644,-0.1477387447093857,-0.1387807272517788,0.666743944521075,-0.36751332183617685,0.335792824808492,0.00860469570663358,-0.47282414319489363,-0.24423944985623242,0.040568890130777115
6.328793243640304,0.19219521816254598,1.5166054560035338,3.658072165484388,1.6507853881730494,0.6513778900578931,-0.3184676565394544,-0.0439311354030173,0.6482750385851699,-0.5205310318980321,0.839344602712815,-0.5494045383301546,-0.5135867818203956,-0.06552553339742814,0.10759465472024367,0.4913264745001444,-0.07986484848392753
-1.42191297416346,-0.9070818316613157,0.17868093474607502,-0.22879432712511671,0.32034566712492385,1.0184405757815038,0.45074774692251607,-0.2337918905496364,-0.19412090904763413,-0.17426785494320055,0.24526357641505175,0.03613439925873785,0.13520360599132988,-0.38862764528024124,0.0034855408057736094,0.07925889528384326,0.03753045375826707
-1.0211544541816338,-0.5471227688089055,-1.2936090262204196,0.8702895999719087,-0.7864647080644943,0.7765392449546643,-0.1088364572168371,0.06051291218868762,-0.32937658634587,-0.3552814153261459,-0.4578603409308155,0.026763710444447295,-0.49172402329503556,0.41965564629747454,-0.06421706485607757,-0.014486330541410644,-0.03624441374174572
