0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.05743852032324726,-1.3139308205228153,0.5340548991346945,-0.7688806630556062,-0.37285120906458274,-0.03594147506440352,0.2968699812777451,0.019380611202305748,1.136263674966014,0.7786071247471551,0.025368207959399276,0.31517482130355345,-0.23379321494579325,0.1136579890555166,0.051320204932747256,-0.06108021352749477,-0.00696227771051987,0.09430882588414881,0.006851099798002128,-0.020779898523535775,-0.001478879881761795,-0.1986039475372728,-0.2541198057107318,-0.3965699239411644
0.8371506705924756,2.32719208031422,-0.845009516228708,-0.8377171707763368,-0.6308008027555074,0.7426383423654628,0.5642867798185298,0.3330787300074454,0.5229154803873853,0.5794468356365708,0.5713565616435076,0.17279175201604044,0.06514866190360728,0.2667793531784431,0.16499177852866945,0.8304244284832315,0.5175359845266032,0.21287341990070677,-0.013099526763333634,-0.3626909294653398,-0.08882822907323273,0.06927703492241813,-0.21502848645818978,0.3109417452781083
-0.9833269397062929,-0.5953665177522154,-1.1898085150361002,0.8257686672969587,-0.6310066341977283,-0.07564865458361579,-0.15577087805694212,0.9587514105421858,0.33895462041357977,0.20945261836074042,-0.2697641524213765,0.1959483266609684,-0.22237168010284378,-0.2887851512854578,0.08486827082040216,-0.04600043163997012,0.054937070412660806,0.01041552565607547,-0.02076122066033989,0.037805014560710885,0.0168780389328773,-0.05746950925577103,-0.06562348720262969,-0.09953411647848792
0.7962269546274052,1.6965838780277485,-0.9154239174784029,-0.4493684064165908,-1.0054862818285266,-0.321141942350711,-0.6809987355406785,-0.4480730394786225,0.3546231185072159,0.2321854299375563,-0.03899717810709128,0.42227177159476126,-0.5510523809432758,-0.21758189627636246,-0.1733458929051291,0.15470143581446408,0.6526033764506765,0.2764965289587361,-0.17391915628822924,-0.07870527966342718,-0.08686133239017474,-0.10997972232282408,0.019399004142773648,-0.049071834394718496
-1.5014300589978056,-0.6840918518805017,0.6803428709248326,0.12294337743213421,0.03313723761367391,0.08445251115234134,-0.27262002422758563,-0.09612081097608723,0.26913800097080565,-0.31660030946146595,0.08847745680579278,0.08656676525571302,0.1291199887785452,-0.12583824793081191,-0.017447284712165844,0.008378642795689785,0.014375299796071297,0.0456679641623842,-0.03499209701092049,0.035678263020790094,0.07072977556605697,0.07968402278865727,0.05652279409252776,0.07678853694766037
-1.3969860188041199,-0.9384641919741229,0.20571627007644552,-0.16075004142984456,0.2007161714710614,0.7927380899832511,0.07524301105039759,-0.2641154384612729,-0.13177789240186652,-0.5015743974097686,-0.18370251548560326,0.025833200398779014,-0.295589766491859,0.7334479964114152,-0.13982905885800756,0.012858250856227852,-0.06005851839658319,0.026580711433692096,0.02840287238632174,0.017510434494879303,-0.023766052146041154,0.006458102498484623,0.006567186161463634,0.016795467214445157
-1.1951500386522735,2.246466915434426,0.9567166450486173,-0.11117236155389769,0.005991217639308487,-0.23247191377175638,-0.7176664284133093,-0.013900239961765665,-0.29088821257112885,-0.311235369249058,0.06701292678027979,0.16496894012333002,0.08706959229593715,0.061191582037154184,0.2854438461306296,-0.6066286856601142,0.22329782342946133,-0.5421321216349885,0.717144498561111,-0.5140958455883269,0.2285131887584476,-0.30874779464620705,0.1392874708488105,-0.09166567722169314
4.427745111855057,-1.9368182546185735,0.3633139042977036,-1.2241400032282221,-0.5967291827342137,-0.10893937626436259,-0.48248796527108595,0.26772200479591296,-0.5387763947130834,-0.04806888468522602,0.12470856812546723,-0.28849640595379605,-0.2371306076575666,-0.12634547386058692,0.8183236114821596,0.11329647202599262,0.04848235396256551,-0.007312125230068654,-0.0382920770575366,0.016278106665851187,0.01592807224261453,0.2581889677115091,-0.0280803815067085,-0.1389963311114642
1.6328820996893765,-0.469007895419461,-0.5604283073709689,2.1481059199030876,0.5767514723335213,0.10656299518784601,-0.26899181661672106,-0.30551023762294177,0.26048530245563173,0.1645009500333014,-0.6224907590614646,0.5011651302204605,0.03925818259265799,-0.3798153299594948,-0.03039097073660041,0.003209637585389942,-0.008103404228775936,0.2197623746140755,0.1321054196479284,0.027999792120258233,0.05518642414162649,0.11027623743771257,-0.023050852216688976,0.07573714631528831
0.9570211106813865,-0.002994558446982253,-1.7217849656770117,-0.7965959277713734,-0.529608654221668,-0.05043552988252271,1.0847620502166686,-0.7469380953990369,-0.1433494970791354,0.3242648132297996,0.4663792747243403,-0.7728612192492468,0.4028327871816357,0.04276397255789657,-0.23659388551711244,-0.31155021344887796,0.09857888408320138,-0.10606983672956209,-0.06131356032186031,-0.023509268162240166,-0.001414509841629753,-0.08384982121545793,0.10729792575057974,-0.08498280724943189
2.1589982024008743,-1.1037129076090366,-1.401878044465178,0.03639255118327275,0.42170583613920465,-0.23591964938156282,-0.32680542693305137,0.5367193169046623,0.13128804519238368,0.9087346432894308,0.07977959588615158,0.6857133618092447,0.7393863206020028,0.5067551807463735,-0.35126792389304506,-0.32200163783116326,0.13501794501763836,-0.37658957920162595,-0.14900100303693423,0.02207040148465641,0.2508142281682306,0.0011582198614389749,-0.2126706833759615,0.11707493998255585
-1.1137958017329852,2.30360349858431,0.043857233887500846,0.869146504490069,-0.8679354759664285,-0.08182346093616795,-0.6925808245136357,0.1132719763523117,-0.14021975987520655,-0.22762262490998372,0.6019163561502198,0.4440140901003647,0.1890125899399434,0.14809462415935573,-0.13220755893947525,0.1456853266256747,0.8418781547047922,0.239979333227727,-0.4462673008546317,0.23172353539685042,0.09481709308190595,0.4790560522117354,0.16099976777490585,-0.3365841505162189
-1.2937463797218207,-1.2782120810847655,0.09064179369080634,-0.3602797569849997,0.5109497947447895,-0.10902576778793319,0.0034777333466727406,0.6822619028388365,0.5285213227561767,0.1648663624207738,0.01097285370774851,0.19311997958294314,-0.043336225472759844,0.08177765567666831,0.033578337076558634,-0.009906054411276509,0.03502128020650406,-0.013436752949337641,-0.01958614612924289,0.029355440846813054,0.024044466581947904,-0.20416266661679217,-0.27350030258780805,-0.4361337631031596
5.990496449223923,-0.019733956473785924,2.8379959325491155,2.9594554524930388,2.254302326473019,0.6107871662533578,-0.40017826098943304,-0.17452120820405898,0.08924040739714101,0.10836466336184195,0.11800542711414554,-0.9279548573308948,-0.9585059230469946,-0.34555644344467135,-0.4037030682266872,0.02618102478093456,-0.11287086481312762,0.0010433011392734304,0.015730530801963533,0.07609266359601874,0.23453753783687184,-0.01624258863463308,-0.07415806034669813,0.03916617807973962
-0.7835851914555365,-1.1980852777918987,-1.566425323118053,0.396498428048219,-0.22929103171016146,-0.11561790144580081,-0.599186971196851,0.22005860755148096,-0.09293667630792003,0.2205820354605031,0.43443415063145163,-0.41617618727393485,0.6605038684795298,0.19186158652919874,-0.13790136376887757,-0.2916032633781341,0.12988956503053797,0.04182839186354909,0.010862403273355756,0.0657365744638283,0.001746029569331175,0.038601104091828556,0.09063401429344838,0.03764766042777826
-1.2280981275912057,1.299374316641009,0.05779943707098661,1.3301876506220216,-1.129913291941639,-0.6591002734805195,0.42646456740005295,-0.03150204623606044,-0.09030121714507004,-0.5788406272278013,0.33479964862213607,-0.24499777858068017,0.3609153280463129,0.050679112941047974,-0.0008418943005947663,-0.07543719966415562,0.1563225805526391,-0.0198450165427037,-0.29176361855644317,0.25734563369448377,0.21737959993082964,0.6253573237045672,0.13813132665099143,-0.27182220404130447
5.676644715425492,-1.9200978012163399,0.586687589033505,-1.7391748532536035,-1.174785002394517,0.687822221348162,-0.06126694189143502,0.23784635422918365,-0.98512423498782,-0.49117113275748236,-0.1023183918718583,-0.255870528505446,-0.6252575775580912,0.6647675142518694,0.5648914680280498,0.11493590533069586,-0.04326033730631369,-0.04653023538094773,-0.006825682180957201,0.0012945957745733778,-0.03252145183862629,0.17467319513872176,-0.07234171193055054,-0.18955047018398108
